instance.yaml
kiva v0.2.0-0-g98c829f
Copyright (C) 2012-2014 Big Ladder Software
Web: www.bigladdersoftware.com

Starting Program: 2014-Jun-24 18:22:33.450294
Creating Domain...
Initializing Temperatures...
Beginning Simulation...
2097-Aug-16 09:40:00 (62.4%)
2097-Aug-16 11:05:00 (62.4%)
2097-Aug-16 12:30:00 (62.4%)
2097-Aug-16 13:56:00 (62.5%)
2097-Aug-16 15:21:00 (62.5%)
2097-Aug-16 16:46:00 (62.5%)
2097-Aug-16 18:11:00 (62.5%)
2097-Aug-16 19:36:00 (62.5%)
2097-Aug-16 21:01:00 (62.5%)
2097-Aug-16 22:26:00 (62.6%)
2097-Aug-16 23:51:00 (62.6%)
2097-Aug-17 01:17:00 (62.6%)
2097-Aug-17 02:42:00 (62.6%)
2097-Aug-17 04:07:00 (62.6%)
2097-Aug-17 05:32:00 (62.6%)
2097-Aug-17 06:57:00 (62.6%)
2097-Aug-17 08:22:00 (62.7%)
2097-Aug-17 09:47:00 (62.7%)
2097-Aug-17 11:13:00 (62.7%)
2097-Aug-17 12:38:00 (62.7%)
2097-Aug-17 14:03:00 (62.7%)
2097-Aug-17 15:28:00 (62.7%)
2097-Aug-17 16:53:00 (62.8%)
2097-Aug-17 18:18:00 (62.8%)
2097-Aug-17 19:43:00 (62.8%)
2097-Aug-17 21:08:00 (62.8%)
2097-Aug-17 22:33:00 (62.8%)
2097-Aug-17 23:59:00 (62.8%)
2097-Aug-18 01:24:00 (62.9%)
2097-Aug-18 02:49:00 (62.9%)
2097-Aug-18 04:14:00 (62.9%)
2097-Aug-18 05:39:00 (62.9%)
2097-Aug-18 07:04:00 (62.9%)
2097-Aug-18 08:29:00 (62.9%)
2097-Aug-18 09:54:00 (63%)
2097-Aug-18 11:20:00 (63%)
2097-Aug-18 12:45:00 (63%)
2097-Aug-18 14:10:00 (63%)
2097-Aug-18 15:35:00 (63%)
2097-Aug-18 17:00:00 (63%)
2097-Aug-18 18:25:00 (63.1%)
2097-Aug-18 19:50:00 (63.1%)
2097-Aug-18 21:16:00 (63.1%)
2097-Aug-18 22:41:00 (63.1%)
2097-Aug-19 00:06:00 (63.1%)
2097-Aug-19 01:31:00 (63.1%)
2097-Aug-19 02:56:00 (63.1%)
2097-Aug-19 04:21:00 (63.2%)
2097-Aug-19 05:46:00 (63.2%)
2097-Aug-19 07:11:00 (63.2%)
2097-Aug-19 08:37:00 (63.2%)
2097-Aug-19 10:02:00 (63.2%)
2097-Aug-19 11:27:00 (63.2%)
2097-Aug-19 12:52:00 (63.3%)
2097-Aug-19 14:17:00 (63.3%)
2097-Aug-19 15:42:00 (63.3%)
2097-Aug-19 17:07:00 (63.3%)
2097-Aug-19 18:33:00 (63.3%)
2097-Aug-19 19:58:00 (63.3%)
2097-Aug-19 21:23:00 (63.4%)
2097-Aug-19 22:48:00 (63.4%)
2097-Aug-20 00:13:00 (63.4%)
2097-Aug-20 01:38:00 (63.4%)
2097-Aug-20 03:03:00 (63.4%)
2097-Aug-20 04:29:00 (63.4%)
2097-Aug-20 05:54:00 (63.5%)
2097-Aug-20 07:19:00 (63.5%)
2097-Aug-20 08:44:00 (63.5%)
2097-Aug-20 10:09:00 (63.5%)
2097-Aug-20 11:34:00 (63.5%)
2097-Aug-20 12:59:00 (63.5%)
2097-Aug-20 14:24:00 (63.6%)
2097-Aug-20 15:50:00 (63.6%)
2097-Aug-20 17:15:00 (63.6%)
2097-Aug-20 18:40:00 (63.6%)
2097-Aug-20 20:05:00 (63.6%)
2097-Aug-20 21:30:00 (63.6%)
2097-Aug-20 22:55:00 (63.6%)
2097-Aug-21 00:20:00 (63.7%)
2097-Aug-21 01:45:00 (63.7%)
2097-Aug-21 03:11:00 (63.7%)
2097-Aug-21 04:36:00 (63.7%)
2097-Aug-21 06:01:00 (63.7%)
2097-Aug-21 07:26:00 (63.7%)
2097-Aug-21 08:51:00 (63.8%)
2097-Aug-21 10:16:00 (63.8%)
2097-Aug-21 11:41:00 (63.8%)
2097-Aug-21 13:06:00 (63.8%)
2097-Aug-21 14:32:00 (63.8%)
2097-Aug-21 15:57:00 (63.8%)
2097-Aug-21 17:22:00 (63.9%)
2097-Aug-21 18:47:00 (63.9%)
2097-Aug-21 20:12:00 (63.9%)
2097-Aug-21 21:37:00 (63.9%)
2097-Aug-21 23:02:00 (63.9%)
2097-Aug-22 00:28:00 (63.9%)
2097-Aug-22 01:53:00 (64%)
2097-Aug-22 03:18:00 (64%)
2097-Aug-22 04:43:00 (64%)
2097-Aug-22 06:08:00 (64%)
2097-Aug-22 07:33:00 (64%)
2097-Aug-22 08:58:00 (64%)
2097-Aug-22 10:23:00 (64.1%)
2097-Aug-22 11:48:00 (64.1%)
2097-Aug-22 13:14:00 (64.1%)
2097-Aug-22 14:39:00 (64.1%)
2097-Aug-22 16:04:00 (64.1%)
2097-Aug-22 17:29:00 (64.1%)
2097-Aug-22 18:54:00 (64.1%)
2097-Aug-22 20:19:00 (64.2%)
2097-Aug-22 21:44:00 (64.2%)
2097-Aug-22 23:10:00 (64.2%)
2097-Aug-23 00:35:00 (64.2%)
2097-Aug-23 02:00:00 (64.2%)
2097-Aug-23 03:25:00 (64.2%)
2097-Aug-23 04:50:00 (64.3%)
2097-Aug-23 06:15:00 (64.3%)
2097-Aug-23 07:40:00 (64.3%)
2097-Aug-23 09:05:00 (64.3%)
2097-Aug-23 10:30:00 (64.3%)
2097-Aug-23 11:56:00 (64.3%)
2097-Aug-23 13:21:00 (64.4%)
2097-Aug-23 14:46:00 (64.4%)
2097-Aug-23 16:11:00 (64.4%)
2097-Aug-23 17:36:00 (64.4%)
2097-Aug-23 19:01:00 (64.4%)
2097-Aug-23 20:26:00 (64.4%)
2097-Aug-23 21:52:00 (64.5%)
2097-Aug-23 23:17:00 (64.5%)
2097-Aug-24 00:42:00 (64.5%)
2097-Aug-24 02:07:00 (64.5%)
2097-Aug-24 03:32:00 (64.5%)
2097-Aug-24 04:57:00 (64.5%)
2097-Aug-24 06:22:00 (64.6%)
2097-Aug-24 07:47:00 (64.6%)
2097-Aug-24 09:13:00 (64.6%)
2097-Aug-24 10:38:00 (64.6%)
2097-Aug-24 12:03:00 (64.6%)
2097-Aug-24 13:28:00 (64.6%)
2097-Aug-24 14:53:00 (64.7%)
2097-Aug-24 16:18:00 (64.7%)
2097-Aug-24 17:43:00 (64.7%)
2097-Aug-24 19:09:00 (64.7%)
2097-Aug-24 20:34:00 (64.7%)
2097-Aug-24 21:59:00 (64.7%)
2097-Aug-24 23:24:00 (64.7%)
2097-Aug-25 00:49:00 (64.8%)
2097-Aug-25 02:14:00 (64.8%)
2097-Aug-25 03:39:00 (64.8%)
2097-Aug-25 05:04:00 (64.8%)
2097-Aug-25 06:30:00 (64.8%)
2097-Aug-25 07:55:00 (64.8%)
2097-Aug-25 09:20:00 (64.9%)
2097-Aug-25 10:45:00 (64.9%)
2097-Aug-25 12:10:00 (64.9%)
2097-Aug-25 13:35:00 (64.9%)
2097-Aug-25 15:00:00 (64.9%)
2097-Aug-25 16:25:00 (64.9%)
2097-Aug-25 17:51:00 (65%)
2097-Aug-25 19:16:00 (65%)
2097-Aug-25 20:41:00 (65%)
2097-Aug-25 22:06:00 (65%)
2097-Aug-25 23:31:00 (65%)
2097-Aug-26 00:56:00 (65%)
2097-Aug-26 02:21:00 (65.1%)
2097-Aug-26 03:46:00 (65.1%)
2097-Aug-26 05:12:00 (65.1%)
2097-Aug-26 06:37:00 (65.1%)
2097-Aug-26 08:02:00 (65.1%)
2097-Aug-26 09:27:00 (65.1%)
2097-Aug-26 10:52:00 (65.2%)
2097-Aug-26 12:17:00 (65.2%)
2097-Aug-26 13:42:00 (65.2%)
2097-Aug-26 15:08:00 (65.2%)
2097-Aug-26 16:33:00 (65.2%)
2097-Aug-26 17:58:00 (65.2%)
2097-Aug-26 19:23:00 (65.2%)
2097-Aug-26 20:48:00 (65.3%)
2097-Aug-26 22:13:00 (65.3%)
2097-Aug-26 23:38:00 (65.3%)
2097-Aug-27 01:03:00 (65.3%)
2097-Aug-27 02:29:00 (65.3%)
2097-Aug-27 03:54:00 (65.3%)
2097-Aug-27 05:19:00 (65.4%)
2097-Aug-27 06:44:00 (65.4%)
2097-Aug-27 08:09:00 (65.4%)
2097-Aug-27 09:34:00 (65.4%)
2097-Aug-27 10:59:00 (65.4%)
2097-Aug-27 12:24:00 (65.4%)
2097-Aug-27 13:50:00 (65.5%)
2097-Aug-27 15:15:00 (65.5%)
2097-Aug-27 16:40:00 (65.5%)
2097-Aug-27 18:05:00 (65.5%)
2097-Aug-27 19:30:00 (65.5%)
2097-Aug-27 20:55:00 (65.5%)
2097-Aug-27 22:20:00 (65.6%)
2097-Aug-27 23:46:00 (65.6%)
2097-Aug-28 01:11:00 (65.6%)
2097-Aug-28 02:36:00 (65.6%)
2097-Aug-28 04:01:00 (65.6%)
2097-Aug-28 05:26:00 (65.6%)
2097-Aug-28 06:51:00 (65.7%)
2097-Aug-28 08:16:00 (65.7%)
2097-Aug-28 09:41:00 (65.7%)
2097-Aug-28 11:06:00 (65.7%)
2097-Aug-28 12:32:00 (65.7%)
2097-Aug-28 13:57:00 (65.7%)
2097-Aug-28 15:22:00 (65.7%)
2097-Aug-28 16:47:00 (65.8%)
2097-Aug-28 18:12:00 (65.8%)
2097-Aug-28 19:37:00 (65.8%)
2097-Aug-28 21:02:00 (65.8%)
2097-Aug-28 22:27:00 (65.8%)
2097-Aug-28 23:53:00 (65.8%)
2097-Aug-29 01:18:00 (65.9%)
2097-Aug-29 02:43:00 (65.9%)
2097-Aug-29 04:08:00 (65.9%)
2097-Aug-29 05:33:00 (65.9%)
2097-Aug-29 06:58:00 (65.9%)
2097-Aug-29 08:23:00 (65.9%)
2097-Aug-29 09:48:00 (66%)
2097-Aug-29 11:14:00 (66%)
2097-Aug-29 12:39:00 (66%)
2097-Aug-29 14:04:00 (66%)
2097-Aug-29 15:29:00 (66%)
2097-Aug-29 16:54:00 (66%)
2097-Aug-29 18:19:00 (66.1%)
2097-Aug-29 19:44:00 (66.1%)
2097-Aug-29 21:10:00 (66.1%)
2097-Aug-29 22:35:00 (66.1%)
2097-Aug-30 00:00:00 (66.1%)
2097-Aug-30 01:25:00 (66.1%)
2097-Aug-30 02:50:00 (66.2%)
2097-Aug-30 04:15:00 (66.2%)
2097-Aug-30 05:40:00 (66.2%)
2097-Aug-30 07:05:00 (66.2%)
2097-Aug-30 08:31:00 (66.2%)
2097-Aug-30 09:56:00 (66.2%)
2097-Aug-30 11:21:00 (66.2%)
2097-Aug-30 12:46:00 (66.3%)
2097-Aug-30 14:11:00 (66.3%)
2097-Aug-30 15:36:00 (66.3%)
2097-Aug-30 17:01:00 (66.3%)
2097-Aug-30 18:26:00 (66.3%)
2097-Aug-30 19:52:00 (66.3%)
2097-Aug-30 21:17:00 (66.4%)
2097-Aug-30 22:42:00 (66.4%)
2097-Aug-31 00:07:00 (66.4%)
2097-Aug-31 01:32:00 (66.4%)
2097-Aug-31 02:57:00 (66.4%)
2097-Aug-31 04:22:00 (66.4%)
2097-Aug-31 05:47:00 (66.5%)
2097-Aug-31 07:12:00 (66.5%)
2097-Aug-31 08:38:00 (66.5%)
2097-Aug-31 10:03:00 (66.5%)
2097-Aug-31 11:28:00 (66.5%)
2097-Aug-31 12:53:00 (66.5%)
2097-Aug-31 14:18:00 (66.6%)
2097-Aug-31 15:43:00 (66.6%)
2097-Aug-31 17:08:00 (66.6%)
2097-Aug-31 18:33:00 (66.6%)
2097-Aug-31 19:59:00 (66.6%)
2097-Aug-31 21:24:00 (66.6%)
2097-Aug-31 22:49:00 (66.7%)
2097-Sep-01 00:14:00 (66.7%)
2097-Sep-01 01:39:00 (66.7%)
2097-Sep-01 03:04:00 (66.7%)
2097-Sep-01 04:29:00 (66.7%)
2097-Sep-01 05:55:00 (66.7%)
2097-Sep-01 07:20:00 (66.8%)
2097-Sep-01 08:45:00 (66.8%)
2097-Sep-01 10:10:00 (66.8%)
2097-Sep-01 11:35:00 (66.8%)
2097-Sep-01 13:00:00 (66.8%)
2097-Sep-01 14:25:00 (66.8%)
2097-Sep-01 15:50:00 (66.8%)
2097-Sep-01 17:16:00 (66.9%)
2097-Sep-01 18:41:00 (66.9%)
2097-Sep-01 20:06:00 (66.9%)
2097-Sep-01 21:31:00 (66.9%)
2097-Sep-01 22:56:00 (66.9%)
2097-Sep-02 00:21:00 (66.9%)
2097-Sep-02 01:46:00 (67%)
2097-Sep-02 03:11:00 (67%)
2097-Sep-02 04:37:00 (67%)
2097-Sep-02 06:02:00 (67%)
2097-Sep-02 07:27:00 (67%)
2097-Sep-02 08:52:00 (67%)
2097-Sep-02 10:17:00 (67.1%)
2097-Sep-02 11:42:00 (67.1%)
2097-Sep-02 13:07:00 (67.1%)
2097-Sep-02 14:32:00 (67.1%)
2097-Sep-02 15:58:00 (67.1%)
2097-Sep-02 17:23:00 (67.1%)
2097-Sep-02 18:48:00 (67.2%)
2097-Sep-02 20:13:00 (67.2%)
2097-Sep-02 21:38:00 (67.2%)
2097-Sep-02 23:03:00 (67.2%)
2097-Sep-03 00:28:00 (67.2%)
2097-Sep-03 01:53:00 (67.2%)
2097-Sep-03 03:19:00 (67.3%)
2097-Sep-03 04:44:00 (67.3%)
2097-Sep-03 06:09:00 (67.3%)
2097-Sep-03 07:34:00 (67.3%)
2097-Sep-03 08:59:00 (67.3%)
2097-Sep-03 10:24:00 (67.3%)
2097-Sep-03 11:49:00 (67.3%)
2097-Sep-03 13:14:00 (67.4%)
2097-Sep-03 14:40:00 (67.4%)
2097-Sep-03 16:05:00 (67.4%)
2097-Sep-03 17:30:00 (67.4%)
2097-Sep-03 18:55:00 (67.4%)
2097-Sep-03 20:20:00 (67.4%)
2097-Sep-03 21:45:00 (67.5%)
2097-Sep-03 23:10:00 (67.5%)
2097-Sep-04 00:35:00 (67.5%)
2097-Sep-04 02:01:00 (67.5%)
2097-Sep-04 03:26:00 (67.5%)
2097-Sep-04 04:51:00 (67.5%)
2097-Sep-04 06:16:00 (67.6%)
2097-Sep-04 07:41:00 (67.6%)
2097-Sep-04 09:06:00 (67.6%)
2097-Sep-04 10:31:00 (67.6%)
2097-Sep-04 11:57:00 (67.6%)
2097-Sep-04 13:22:00 (67.6%)
2097-Sep-04 14:47:00 (67.7%)
2097-Sep-04 16:12:00 (67.7%)
2097-Sep-04 17:37:00 (67.7%)
2097-Sep-04 19:02:00 (67.7%)
2097-Sep-04 20:27:00 (67.7%)
2097-Sep-04 21:52:00 (67.7%)
2097-Sep-04 23:18:00 (67.8%)
2097-Sep-05 00:43:00 (67.8%)
2097-Sep-05 02:08:00 (67.8%)
2097-Sep-05 03:33:00 (67.8%)
2097-Sep-05 04:58:00 (67.8%)
2097-Sep-05 06:23:00 (67.8%)
2097-Sep-05 07:48:00 (67.8%)
2097-Sep-05 09:14:00 (67.9%)
2097-Sep-05 10:38:00 (67.9%)
2097-Sep-05 12:04:00 (67.9%)
2097-Sep-05 13:29:00 (67.9%)
2097-Sep-05 14:54:00 (67.9%)
2097-Sep-05 16:19:00 (67.9%)
2097-Sep-05 17:44:00 (68%)
2097-Sep-05 19:09:00 (68%)
2097-Sep-05 20:34:00 (68%)
2097-Sep-05 22:00:00 (68%)
2097-Sep-05 23:25:00 (68%)
2097-Sep-06 00:50:00 (68%)
2097-Sep-06 02:15:00 (68.1%)
2097-Sep-06 03:40:00 (68.1%)
2097-Sep-06 05:05:00 (68.1%)
2097-Sep-06 06:30:00 (68.1%)
2097-Sep-06 07:55:00 (68.1%)
2097-Sep-06 09:21:00 (68.1%)
2097-Sep-06 10:46:00 (68.2%)
2097-Sep-06 12:11:00 (68.2%)
2097-Sep-06 13:36:00 (68.2%)
2097-Sep-06 15:01:00 (68.2%)
2097-Sep-06 16:26:00 (68.2%)
2097-Sep-06 17:51:00 (68.2%)
2097-Sep-06 19:16:00 (68.3%)
2097-Sep-06 20:42:00 (68.3%)
2097-Sep-06 22:07:00 (68.3%)
2097-Sep-06 23:32:00 (68.3%)
2097-Sep-07 00:57:00 (68.3%)
2097-Sep-07 02:22:00 (68.3%)
2097-Sep-07 03:47:00 (68.3%)
2097-Sep-07 05:12:00 (68.4%)
2097-Sep-07 06:37:00 (68.4%)
2097-Sep-07 08:03:00 (68.4%)
2097-Sep-07 09:28:00 (68.4%)
2097-Sep-07 10:53:00 (68.4%)
2097-Sep-07 12:18:00 (68.4%)
2097-Sep-07 13:43:00 (68.5%)
2097-Sep-07 15:08:00 (68.5%)
2097-Sep-07 16:33:00 (68.5%)
2097-Sep-07 17:59:00 (68.5%)
2097-Sep-07 19:24:00 (68.5%)
2097-Sep-07 20:49:00 (68.5%)
2097-Sep-07 22:14:00 (68.6%)
2097-Sep-07 23:38:00 (68.6%)
2097-Sep-08 01:02:00 (68.6%)
2097-Sep-08 02:26:00 (68.6%)
2097-Sep-08 03:51:00 (68.6%)
2097-Sep-08 05:16:00 (68.6%)
2097-Sep-08 06:40:00 (68.7%)
2097-Sep-08 08:05:00 (68.7%)
2097-Sep-08 09:30:00 (68.7%)
2097-Sep-08 10:56:00 (68.7%)
2097-Sep-08 12:21:00 (68.7%)
2097-Sep-08 13:46:00 (68.7%)
2097-Sep-08 15:11:00 (68.8%)
2097-Sep-08 16:36:00 (68.8%)
2097-Sep-08 18:01:00 (68.8%)
2097-Sep-08 19:26:00 (68.8%)
2097-Sep-08 20:51:00 (68.8%)
2097-Sep-08 22:17:00 (68.8%)
2097-Sep-08 23:42:00 (68.8%)
2097-Sep-09 01:07:00 (68.9%)
2097-Sep-09 02:32:00 (68.9%)
2097-Sep-09 03:57:00 (68.9%)
2097-Sep-09 05:22:00 (68.9%)
2097-Sep-09 06:47:00 (68.9%)
2097-Sep-09 08:12:00 (68.9%)
2097-Sep-09 09:38:00 (69%)
2097-Sep-09 11:03:00 (69%)
2097-Sep-09 12:28:00 (69%)
2097-Sep-09 13:53:00 (69%)
2097-Sep-09 15:18:00 (69%)
2097-Sep-09 16:43:00 (69%)
2097-Sep-09 18:08:00 (69.1%)
2097-Sep-09 19:34:00 (69.1%)
2097-Sep-09 20:59:00 (69.1%)
2097-Sep-09 22:24:00 (69.1%)
2097-Sep-09 23:49:00 (69.1%)
2097-Sep-10 01:14:00 (69.1%)
2097-Sep-10 02:39:00 (69.2%)
2097-Sep-10 04:04:00 (69.2%)
2097-Sep-10 05:29:00 (69.2%)
2097-Sep-10 06:55:00 (69.2%)
2097-Sep-10 08:20:00 (69.2%)
2097-Sep-10 09:45:00 (69.2%)
2097-Sep-10 11:10:00 (69.3%)
2097-Sep-10 12:35:00 (69.3%)
2097-Sep-10 14:00:00 (69.3%)
2097-Sep-10 15:25:00 (69.3%)
2097-Sep-10 16:51:00 (69.3%)
2097-Sep-10 18:15:00 (69.3%)
2097-Sep-10 19:41:00 (69.3%)
2097-Sep-10 21:06:00 (69.4%)
2097-Sep-10 22:31:00 (69.4%)
2097-Sep-10 23:56:00 (69.4%)
2097-Sep-11 01:21:00 (69.4%)
2097-Sep-11 02:46:00 (69.4%)
2097-Sep-11 04:11:00 (69.4%)
2097-Sep-11 05:36:00 (69.5%)
2097-Sep-11 07:02:00 (69.5%)
2097-Sep-11 08:27:00 (69.5%)
2097-Sep-11 09:52:00 (69.5%)
2097-Sep-11 11:17:00 (69.5%)
2097-Sep-11 12:42:00 (69.5%)
2097-Sep-11 14:07:00 (69.6%)
2097-Sep-11 15:32:00 (69.6%)
2097-Sep-11 16:58:00 (69.6%)
2097-Sep-11 18:23:00 (69.6%)
2097-Sep-11 19:48:00 (69.6%)
2097-Sep-11 21:13:00 (69.6%)
2097-Sep-11 22:38:00 (69.7%)
2097-Sep-12 00:03:00 (69.7%)
2097-Sep-12 01:28:00 (69.7%)
2097-Sep-12 02:53:00 (69.7%)
2097-Sep-12 04:19:00 (69.7%)
2097-Sep-12 05:44:00 (69.7%)
2097-Sep-12 07:09:00 (69.8%)
2097-Sep-12 08:34:00 (69.8%)
2097-Sep-12 09:59:00 (69.8%)
2097-Sep-12 11:24:00 (69.8%)
2097-Sep-12 12:49:00 (69.8%)
2097-Sep-12 14:14:00 (69.8%)
2097-Sep-12 15:40:00 (69.9%)
2097-Sep-12 17:05:00 (69.9%)
2097-Sep-12 18:30:00 (69.9%)
2097-Sep-12 19:55:00 (69.9%)
2097-Sep-12 21:20:00 (69.9%)
2097-Sep-12 22:45:00 (69.9%)
2097-Sep-13 00:10:00 (69.9%)
2097-Sep-13 01:35:00 (70%)
2097-Sep-13 03:01:00 (70%)
2097-Sep-13 04:26:00 (70%)
2097-Sep-13 05:51:00 (70%)
2097-Sep-13 07:16:00 (70%)
2097-Sep-13 08:41:00 (70%)
2097-Sep-13 10:06:00 (70.1%)
2097-Sep-13 11:31:00 (70.1%)
2097-Sep-13 12:56:00 (70.1%)
2097-Sep-13 14:22:00 (70.1%)
2097-Sep-13 15:47:00 (70.1%)
2097-Sep-13 17:12:00 (70.1%)
2097-Sep-13 18:37:00 (70.2%)
2097-Sep-13 20:02:00 (70.2%)
2097-Sep-13 21:27:00 (70.2%)
2097-Sep-13 22:52:00 (70.2%)
2097-Sep-14 00:17:00 (70.2%)
2097-Sep-14 01:43:00 (70.2%)
2097-Sep-14 03:08:00 (70.3%)
2097-Sep-14 04:33:00 (70.3%)
2097-Sep-14 05:58:00 (70.3%)
2097-Sep-14 07:23:00 (70.3%)
2097-Sep-14 08:48:00 (70.3%)
2097-Sep-14 10:13:00 (70.3%)
2097-Sep-14 11:39:00 (70.4%)
2097-Sep-14 13:04:00 (70.4%)
2097-Sep-14 14:29:00 (70.4%)
2097-Sep-14 15:54:00 (70.4%)
2097-Sep-14 17:19:00 (70.4%)
2097-Sep-14 18:44:00 (70.4%)
2097-Sep-14 20:09:00 (70.4%)
2097-Sep-14 21:34:00 (70.5%)
2097-Sep-14 22:59:00 (70.5%)
2097-Sep-15 00:25:00 (70.5%)
2097-Sep-15 01:50:00 (70.5%)
2097-Sep-15 03:15:00 (70.5%)
2097-Sep-15 04:40:00 (70.5%)
2097-Sep-15 06:05:00 (70.6%)
2097-Sep-15 07:30:00 (70.6%)
2097-Sep-15 08:55:00 (70.6%)
2097-Sep-15 10:21:00 (70.6%)
2097-Sep-15 11:46:00 (70.6%)
2097-Sep-15 13:11:00 (70.6%)
2097-Sep-15 14:36:00 (70.7%)
2097-Sep-15 16:01:00 (70.7%)
2097-Sep-15 17:26:00 (70.7%)
2097-Sep-15 18:51:00 (70.7%)
2097-Sep-15 20:16:00 (70.7%)
2097-Sep-15 21:42:00 (70.7%)
2097-Sep-15 23:07:00 (70.8%)
2097-Sep-16 00:32:00 (70.8%)
2097-Sep-16 01:57:00 (70.8%)
2097-Sep-16 03:22:00 (70.8%)
2097-Sep-16 04:47:00 (70.8%)
2097-Sep-16 06:12:00 (70.8%)
2097-Sep-16 07:37:00 (70.9%)
2097-Sep-16 09:02:00 (70.9%)
2097-Sep-16 10:28:00 (70.9%)
2097-Sep-16 11:53:00 (70.9%)
2097-Sep-16 13:18:00 (70.9%)
2097-Sep-16 14:43:00 (70.9%)
2097-Sep-16 16:08:00 (70.9%)
2097-Sep-16 17:33:00 (71%)
2097-Sep-16 18:58:00 (71%)
2097-Sep-16 20:23:00 (71%)
2097-Sep-16 21:49:00 (71%)
2097-Sep-16 23:14:00 (71%)
2097-Sep-17 00:39:00 (71%)
2097-Sep-17 02:04:00 (71.1%)
2097-Sep-17 03:29:00 (71.1%)
2097-Sep-17 04:54:00 (71.1%)
2097-Sep-17 06:19:00 (71.1%)
2097-Sep-17 07:44:00 (71.1%)
2097-Sep-17 09:09:00 (71.1%)
2097-Sep-17 10:35:00 (71.2%)
2097-Sep-17 12:00:00 (71.2%)
2097-Sep-17 13:25:00 (71.2%)
2097-Sep-17 14:50:00 (71.2%)
2097-Sep-17 16:15:00 (71.2%)
2097-Sep-17 17:40:00 (71.2%)
2097-Sep-17 19:05:00 (71.3%)
2097-Sep-17 20:30:00 (71.3%)
2097-Sep-17 21:55:00 (71.3%)
2097-Sep-17 23:21:00 (71.3%)
2097-Sep-18 00:46:00 (71.3%)
2097-Sep-18 02:11:00 (71.3%)
2097-Sep-18 03:36:00 (71.4%)
2097-Sep-18 05:01:00 (71.4%)
2097-Sep-18 06:26:00 (71.4%)
2097-Sep-18 07:51:00 (71.4%)
2097-Sep-18 09:16:00 (71.4%)
2097-Sep-18 10:41:00 (71.4%)
2097-Sep-18 12:06:00 (71.4%)
2097-Sep-18 13:32:00 (71.5%)
2097-Sep-18 14:57:00 (71.5%)
2097-Sep-18 16:22:00 (71.5%)
2097-Sep-18 17:47:00 (71.5%)
2097-Sep-18 19:12:00 (71.5%)
2097-Sep-18 20:37:00 (71.5%)
2097-Sep-18 22:02:00 (71.6%)
2097-Sep-18 23:27:00 (71.6%)
2097-Sep-19 00:52:00 (71.6%)
2097-Sep-19 02:17:00 (71.6%)
2097-Sep-19 03:43:00 (71.6%)
2097-Sep-19 05:08:00 (71.6%)
2097-Sep-19 06:33:00 (71.7%)
2097-Sep-19 07:58:00 (71.7%)
2097-Sep-19 09:23:00 (71.7%)
2097-Sep-19 10:48:00 (71.7%)
2097-Sep-19 12:13:00 (71.7%)
2097-Sep-19 13:38:00 (71.7%)
2097-Sep-19 15:03:00 (71.8%)
2097-Sep-19 16:29:00 (71.8%)
2097-Sep-19 17:54:00 (71.8%)
2097-Sep-19 19:19:00 (71.8%)
2097-Sep-19 20:44:00 (71.8%)
2097-Sep-19 22:09:00 (71.8%)
2097-Sep-19 23:34:00 (71.9%)
2097-Sep-20 00:59:00 (71.9%)
2097-Sep-20 02:24:00 (71.9%)
2097-Sep-20 03:49:00 (71.9%)
2097-Sep-20 05:15:00 (71.9%)
2097-Sep-20 06:40:00 (71.9%)
2097-Sep-20 08:05:00 (71.9%)
2097-Sep-20 09:30:00 (72%)
2097-Sep-20 10:55:00 (72%)
2097-Sep-20 12:20:00 (72%)
2097-Sep-20 13:45:00 (72%)
2097-Sep-20 15:11:00 (72%)
2097-Sep-20 16:36:00 (72%)
2097-Sep-20 18:01:00 (72.1%)
2097-Sep-20 19:26:00 (72.1%)
2097-Sep-20 20:51:00 (72.1%)
2097-Sep-20 22:16:00 (72.1%)
2097-Sep-20 23:41:00 (72.1%)
2097-Sep-21 01:06:00 (72.1%)
2097-Sep-21 02:32:00 (72.2%)
2097-Sep-21 03:57:00 (72.2%)
2097-Sep-21 05:22:00 (72.2%)
2097-Sep-21 06:47:00 (72.2%)
2097-Sep-21 08:12:00 (72.2%)
2097-Sep-21 09:37:00 (72.2%)
2097-Sep-21 11:02:00 (72.3%)
2097-Sep-21 12:27:00 (72.3%)
2097-Sep-21 13:52:00 (72.3%)
2097-Sep-21 15:18:00 (72.3%)
2097-Sep-21 16:43:00 (72.3%)
2097-Sep-21 18:08:00 (72.3%)
2097-Sep-21 19:33:00 (72.4%)
2097-Sep-21 20:58:00 (72.4%)
2097-Sep-21 22:23:00 (72.4%)
2097-Sep-21 23:48:00 (72.4%)
2097-Sep-22 01:13:00 (72.4%)
2097-Sep-22 02:38:00 (72.4%)
2097-Sep-22 04:04:00 (72.5%)
2097-Sep-22 05:29:00 (72.5%)
2097-Sep-22 06:54:00 (72.5%)
2097-Sep-22 08:19:00 (72.5%)
2097-Sep-22 09:44:00 (72.5%)
2097-Sep-22 11:09:00 (72.5%)
2097-Sep-22 12:34:00 (72.5%)
2097-Sep-22 13:59:00 (72.6%)
2097-Sep-22 15:25:00 (72.6%)
2097-Sep-22 16:50:00 (72.6%)
2097-Sep-22 18:15:00 (72.6%)
2097-Sep-22 19:40:00 (72.6%)
2097-Sep-22 21:05:00 (72.6%)
2097-Sep-22 22:30:00 (72.7%)
